         MJD         m       dm     uJy   duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask      duJy_new
58850.627397 20.103715 0.361912      27     11 o    0     1.16 210.91068 54.31167   395.32  1348.25 2.38 1.88  72.9 -0.479    19.83 21.67 01a58850o0864o        0     23.003190
58850.634709 20.137125      NaN      -4     10 o    0     2.13 210.91068 54.31167   457.25  1423.01 2.49 2.02  71.9 -0.485    19.75 21.66 01a58850o0879o        0     22.542110
58850.652159 19.719755      NaN       5     12 o    0     0.85 210.91068 54.31167   477.39  1307.32 2.31 2.03  70.5 -0.471    19.78 21.57 01a58850o0916o        0     23.497803
58866.620400 20.103715      NaN      -3     10 o    0     1.48 210.91068 54.31167  2824.48  2852.66 2.32 1.97  80.8 -0.439    19.61 21.00 01a58866o0865o        0     22.542110
58866.624412 20.137125      NaN      -1      9 o    0     1.61 210.91068 54.31167  2805.51  2814.94 2.09 2.00  63.0 -0.425    19.70 21.04 01a58866o0873o        0     22.116662
58866.631768 19.589310      NaN      17     10 o    0     1.48 210.91068 54.31167  2866.12  2892.33 2.47 2.05  82.1 -0.425    19.57 21.07 01a58866o0888o        0     22.542110
58866.641658 20.039830      NaN      -4     11 o    0     1.26 210.91068 54.31167  2883.66  2775.71 2.38 2.03  81.9 -0.432    19.59 21.11 01a58866o0908o        0     23.003190
58868.653014 19.841877      NaN      12      8 o    0     1.78 210.91068 54.31167  3606.52  5797.73 2.06 1.93  53.2 -0.436    19.67 21.10 02a58868o0964o        0     21.728938
58868.656692 19.868040      NaN      -1     12 o    0     0.89 210.91068 54.31167  3624.77  5836.37 2.03 1.90  43.2 -0.441    19.70 21.08 02a58868o0972o        0     23.497803
58868.662000 19.589310      NaN       5     14 o    0     0.95 210.91068 54.31167  3567.04  5759.10 2.04 1.95  51.4 -0.436    19.65 20.97 02a58868o0983o        0     24.579397
58868.665262 19.569016      NaN      12     12 o    0     0.93 210.91068 54.31167  3549.68  5874.06 2.11 2.00  48.1 -0.427    19.60 20.84 02a58868o0990o        0     23.497803
58870.568178 19.816329      NaN       7     10 o    0     1.66 210.91068 54.31167  2826.68  2842.91 2.32 2.05  74.2 -0.442    19.66 21.23 01a58870o0783o        0     22.542110
58870.571024 19.674510      NaN       1     14 o    0     0.77 210.91068 54.31167  2806.80  2806.00 2.24 2.00  75.9 -0.436    19.69 21.23 01a58870o0789o        0     24.579397
58870.577220 19.922338      NaN      -3     12 o    0     1.04 210.91068 54.31167  2865.66  2882.05 2.28 2.06  75.6 -0.438    19.66 21.24 01a58870o0802o        0     23.497803
58870.588479 19.491430      NaN      16     12 o    0     0.88 210.91068 54.31167  2886.83  2770.47 2.33 2.12  65.1 -0.442    19.62 21.18 01a58870o0826o        0     23.497803
58874.632968 19.894850      NaN       1     11 o    0     1.03 210.91068 54.31167  1500.51  6789.34 2.65 2.10 -89.9 -0.420    19.82 21.74 01a58874o0922o        0     23.003190
58874.637365 20.321591      NaN      -7      9 o    0     1.69 210.91068 54.31167  1483.57  6751.67 2.44 2.02  89.9 -0.432    19.88 21.73 01a58874o0931o        0     22.116662
58874.645233 19.816329      NaN       1     12 o    0     1.29 210.91068 54.31167  1541.04  6827.58 2.11 1.87  88.9 -0.438    19.92 21.69 01a58874o0947o        0     23.497803
58874.657807 19.868040      NaN       2     11 o    0     1.22 210.91068 54.31167  1559.31  6711.45 2.76 2.21  87.5 -0.411    19.68 21.44 01a58874o0973o        0     23.003190
58878.593069 19.791368      NaN       8     10 o    0     1.55 210.91068 54.31167  1504.74  6783.85 2.40 2.02  87.0 -0.414    19.71 21.31 01a58878o0782o        0     22.542110
58878.596292 19.841877      NaN       0     12 o    0     1.34 210.91068 54.31167  1484.65  6744.50 2.56 2.20  89.6 -0.413    19.62 21.35 01a58878o0789o        0     23.497803
58878.602460 20.009244      NaN     -11     12 o    0     0.96 210.91068 54.31167  1542.04  6821.69 2.46 2.11 -86.1 -0.417    19.50 21.11 01a58878o0802o   524288     23.497803
58878.613300 19.549093      NaN      13     12 o    0     0.83 210.91068 54.31167  1560.35  6702.94 2.39 2.03 -89.4 -0.431    19.77 21.52 01a58878o0824o        0     23.497803
58882.528506 19.979496      NaN      15      9 o    0     1.23 210.91068 54.31167  6763.17  3102.33 2.01 1.81 -88.7 -0.418    19.87 21.40 01a58882o0696o  4194560     22.116662
58882.534546 20.207197      NaN      -4     10 o    0     1.20 210.91068 54.31167  6742.17  3062.66 2.40 1.84  87.9 -0.444    19.67 21.45 01a58882o0708o        0     22.542110
58882.537446 20.207197      NaN       4     10 o    0     0.81 210.91068 54.31167  6800.61  3141.27 2.29 1.80  87.8 -0.434    19.72 21.44 01a58882o0714o        0     22.542110
58882.550971 19.950541      NaN      10     11 o    0     1.03 210.91068 54.31167  6820.21  3024.66 2.36 1.86  88.3 -0.434    19.67 21.36 01a58882o0742o        0     23.003190
58894.574941 20.207197      NaN       4     10 o    0     1.39 210.91068 54.31167  9211.23  8996.70 2.22 1.78 -86.3 -0.416    19.59 20.58 01a58894o0786o        0     22.542110
58894.578258 20.009244      NaN      -9     12 o    0     1.45 210.91068 54.31167  9192.37  8956.63 2.25 1.86 -88.5 -0.417    19.56 20.59 01a58894o0793o        0     23.497803
58894.585199 19.841877      NaN      17     10 o    0     1.84 210.91068 54.31167  9249.87  9038.31 2.23 1.76 -81.5 -0.410    19.61 20.61 01a58894o0808o        0     22.542110
58894.595444 20.103715      NaN      -2     11 o    0     1.03 210.91068 54.31167  9268.11  8920.23 2.25 1.79 -83.3 -0.410    19.61 20.64 01a58894o0830o        0     23.003190
58902.557723 19.841877      NaN     -10     14 o    0     0.88 210.91068 54.31167  1790.24  8913.33 2.84 2.42 -81.5 -0.388    19.56 21.18 01a58902o0748o        0     24.579397
58902.560947 20.009244      NaN      -5     12 o    0     1.18 210.91068 54.31167  1771.85  8873.95 2.73 2.31 -83.1 -0.403    19.61 21.21 01a58902o0755o        0     23.497803
58902.568514 20.103715      NaN     -23     11 o    0     1.21 210.91068 54.31167  1827.28  8951.21 2.76 2.33 -81.9 -0.396    19.61 21.19 01a58902o0771o        0     23.003190
58902.578348 20.103715      NaN      -9     11 o    0     1.41 210.91068 54.31167  1846.54  8831.25 2.59 2.16 -82.2 -0.408    19.64 21.16 01a58902o0792o   524288     23.003190
58910.560398 20.207197      NaN      -7     10 o    0     0.70 210.91068 54.31167  9062.29  6852.94 2.04 1.96  75.2 -0.429    19.74 20.94 01a58910o0731o        0     22.542110
58910.563726 20.207197      NaN       5     10 o    0     1.31 210.91068 54.31167  9043.00  6811.76 2.25 2.05   9.6 -0.408    19.62 20.94 01a58910o0738o        0     22.542110
58910.574601 19.894850      NaN       9     12 o    0     1.10 210.91068 54.31167  9101.11  6889.46 2.07 1.99  78.3 -0.421    19.74 21.02 01a58910o0760o        0     23.497803
58910.580789 20.103715      NaN      -5     11 o    0     0.93 210.91068 54.31167  1436.79  3825.65 1.95 1.88  89.1 -0.422    19.77 21.13 01a58910o0772o        0     23.003190
58914.563400 19.766969      NaN       8     14 o    0     0.89 210.91068 54.31167  4009.72  9615.94 1.92 1.81 -57.4 -0.429    19.39 20.15 01a58914o0734o        0     24.579397
58914.566791 19.696897      NaN     -22     16 o    0     0.98 210.91068 54.31167  6508.40   925.56 2.94 2.16  -8.2 -0.373    19.29 20.17 01a58914o0741o   524288     25.771045
58914.572972 19.674510      NaN      18     12 o    0     0.96 210.91068 54.31167  3972.38  9575.24 1.88 1.80 -51.8 -0.425    19.41 20.22 01a58914o0754o        0     23.497803
58914.585214 20.449472      NaN       1      8 o    0     2.49 210.91068 54.31167  3961.29  9694.29 1.88 1.77 -34.1 -0.420    19.48 20.36 01a58914o0779o   524288     21.728938
58916.544677 18.666446      NaN      24     35 o    0     1.13 210.91068 54.31167  3278.40  1528.09 2.81 2.34  43.9 -0.405    18.15 18.49 02a58916o0002o   524288     40.412210
58916.547799 19.169763      NaN     -39     26 o    0     1.05 210.91068 54.31167  3297.55  1567.99 2.45 2.07  40.7 -0.421    18.59 19.06 02a58916o0008o        0     32.926384
58916.552708 18.558199      NaN      13     43 o    0     1.11 210.91068 54.31167  7348.16  9086.81 2.65 2.24  37.0 -0.411    18.60 19.07 02a58916o0016o        0     47.509438
58916.559018 18.511660      NaN      28     40 o    0     1.08 210.91068 54.31167  7364.92  8968.29 2.52 2.19  39.1 -0.418    18.63 19.09 02a58916o0029o        0     44.812350
58916.653960 16.061373      NaN     240    377 o    0     1.59 210.91068 54.31167  7313.54  9021.50 2.36 2.12 -61.1 -0.516    17.04 17.08 02a58916o0231o  4196354    377.540921
58918.565814 19.212347      NaN     -10     25 o    0     0.89 210.91068 54.31167  4017.32  9612.94 2.12 1.89 -15.6 -0.412    18.77 19.03 01a58918o0571o        0     32.142600
58918.569769 19.197966      NaN      21     20 o    0     1.68 210.91068 54.31167  4043.84  9653.59 2.11 1.96 -25.4 -0.414    18.78 19.03 01a58918o0579o        0     28.427922
58918.579744 19.241693      NaN      15     21 o    0     1.11 210.91068 54.31167  3980.79  9572.35 2.11 1.92 -22.1 -0.428    18.81 19.04 01a58918o0600o        0     29.140123
58918.586187 19.510313      NaN      -6     19 o    0     1.47 210.91068 54.31167  3966.32  9691.14 2.28 2.02 -15.1 -0.384    18.74 19.06 01a58918o0614o        0     27.733495
58934.476030 17.597155      NaN     100     79 o    0     0.87 210.91068 54.31167  8723.57  3055.08 2.48 2.32  -5.4 -0.370    17.26 18.78 01a58934o0545o  4194560     81.542300
58934.479313 18.438271      NaN     -54     51 o    0     1.21 210.91068 54.31167  8702.66  3015.41 2.36 2.13  -5.4 -0.370    17.69 19.12 01a58934o0552o   532480     54.855690
58934.484933 15.995083      NaN     419    346 o    0     1.05 210.91068 54.31167  8761.34  3096.38 2.34 2.17  -7.4 -0.378    16.08 17.45 01a58934o0564o  4196354    346.589306
58934.496263 17.203704      NaN    -131    159 o    0     1.16 210.91068 54.31167  8778.82  2979.94 2.30 2.06 -10.1 -0.384    16.45 17.81 01a58934o0588o   532480    160.278341
58938.620228 19.631075      NaN     -13     17 o    0     1.04 210.91068 54.31167  8783.94  7772.40 2.22 1.94  74.0 -0.391    19.13 20.26 01a58938o0529o        0     26.403537
58938.623650 20.009244      NaN      -7     12 o    0     1.11 210.91068 54.31167  8811.55  7821.29 2.05 1.83  78.7 -0.393    19.51 20.62 01a58938o0536o        0     23.497803
58938.629099 20.103715      NaN     -11     11 o    0     1.32 210.91068 54.31167  8764.29  7763.37 2.16 1.97  68.1 -0.391    19.43 20.54 01a58938o0547o        0     23.003190
58938.633067 19.950541      NaN       7     12 o    0     1.53 210.91068 54.31167  8755.08  7892.82 2.13 1.97  66.9 -0.386    19.30 20.36 01a58938o0555o        0     23.497803
58942.478448 19.631075      NaN     -22     17 o    0     1.11 210.91068 54.31167  9751.98  7471.47 2.88 2.44 -89.7 -0.390    19.12 20.16 01a58942o0302o        0     26.403537
58942.481706 19.569016      NaN      -1     18 o    0     0.96 210.91068 54.31167  9773.88  7506.75 2.95 2.35 -87.9 -0.392    19.04 20.15 01a58942o0309o        0     27.058210
58942.487277 19.367717      NaN       7     21 o    0     0.89 210.91068 54.31167  9713.47  7432.59 3.01 2.52  89.9 -0.396    19.03 20.21 01a58942o0321o        0     29.140123
58942.497940 19.212347      NaN      26     18 o    0     1.10 210.91068 54.31167  9699.72  7549.65 2.44 2.09  12.3 -0.398    19.20 20.11 01a58942o0343o        0     27.058210
58946.489013 19.089302      NaN      -3     28 o    0     1.25 210.91068 54.31167  5262.56  3586.68 2.05 2.00 -40.6 -0.400    18.51 18.66 01a58946o0543o   524288     34.527478
58946.494274 18.582238      NaN      34     35 o    0     0.96 210.91068 54.31167  5284.38  3624.42 2.13 2.00  -9.7 -0.392    18.49 18.63 01a58946o0554o        0     40.412210
58946.497177 18.417189      NaN      71     30 o    0     0.84 210.91068 54.31167  5226.73  3546.24 2.06 1.99 -19.3 -0.402    18.47 18.65 01a58946o0560o  4194560     36.168311
58946.507521 19.051202      NaN     -47     29 o    0     0.84 210.91068 54.31167  5212.71  3662.69 2.06 2.02 -19.1 -0.406    18.49 18.65 01a58946o0582o        0     35.343270
58950.458029 19.696897      NaN      -4     16 o    0     0.94 210.91068 54.31167  5258.55  3587.31 2.32 1.87  -8.1 -0.409    19.23 20.02 01a58950o0501o        0     25.771045
58950.461250 19.696897      NaN     -13     16 o    0     0.96 210.91068 54.31167  5279.32  3626.08 2.33 1.90  -6.6 -0.401    19.21 20.01 01a58950o0508o        0     25.771045
58950.467417 19.766969      NaN       1     15 o    0     0.98 210.91068 54.31167  5270.93  7014.61 1.98 1.90 -19.7 -0.410    19.31 20.01 01a58950o0521o        0     25.162407
58950.480561 19.696897      NaN     -24     16 o    0     0.95 210.91068 54.31167  5211.00  3663.31 2.24 1.87  -7.7 -0.402    19.26 20.04 01a58950o0548o  4194560     25.771045
58954.605333 17.370692      NaN      66    116 o    0     1.09 210.91068 54.31167  8142.53  9320.48 2.29 2.11   3.0 -0.357    16.69 17.30 01a58954o0308o   524288    117.746111
58954.609447 16.738722      NaN     131    202 o    0     1.40 210.91068 54.31167  8165.50  9360.93 2.25 2.05  13.2 -0.420    16.22 16.82 01a58954o0316o  4196354    203.007750
58954.616844 18.376212      NaN      -9     54 o    0     1.34 210.91068 54.31167  8098.47  9285.54 2.35 2.14 -80.0 -0.366    17.82 18.77 01a58954o0331o        0     57.655414
58954.624035 19.014394      NaN      -4     30 o    0     1.42 210.91068 54.31167  8077.31  9405.86 2.32 2.15 -75.8 -0.389    18.27 19.30 01a58954o0345o   524288     36.168311
58962.422385 19.529530      NaN      19     14 o    0     1.13 210.91068 54.31167  6954.40  4755.69 3.17 2.45  -0.6 -0.296    19.21 20.60 01a58962o0419o        0     24.579397
58962.425482 19.766969      NaN       3     15 o    0     0.93 210.91068 54.31167  6932.83  4716.80 3.11 2.53   1.9 -0.319    19.21 20.61 01a58962o0425o        0     25.162407
58962.430754 19.894850      NaN       9     12 o    0     1.29 210.91068 54.31167  3525.46  5778.93 2.59 2.15  -5.1 -0.345    19.28 20.56 01a58962o0436o        0     23.497803
58962.440872 19.652575      NaN      19     12 o    0     1.36 210.91068 54.31167  3509.80  5893.68 2.30 2.02  -6.9 -0.380    19.33 20.57 01a58962o0457o        0     23.497803
58966.443503 19.922338      NaN       8     12 o    0     1.39 210.91068 54.31167  3577.07  5815.02 2.36 2.08  -6.7 -0.390    19.46 20.84 01a58966o0477o        0     23.497803
58966.447207 20.103715      NaN      -6     11 o    0     1.57 210.91068 54.31167  3598.50  5853.87 2.61 2.43  -8.7 -0.382    19.35 20.81 01a58966o0485o        0     23.003190
58966.481526 19.766969      NaN       8     14 o    0     1.09 210.91068 54.31167  3552.03  5774.67 2.70 2.44  -1.3 -0.385    19.31 20.73 01a58966o0558o        0     24.579397
58966.509859 20.009244      NaN      -6     12 o    0     1.28 210.91068 54.31167  3538.31  5890.47 2.54 2.18   1.3 -0.381    19.38 20.72 01a58966o0617o        0     23.497803
58970.448781 19.868040      NaN       7     13 o    0     1.12 210.91068 54.31167  1975.52  9676.03 2.35 2.12 -16.8 -0.398    19.27 20.40 01a58970o0469o        0     24.023879
58970.452001 20.103715      NaN      -5     11 o    0     1.55 210.91068 54.31167  1997.95  9716.13 2.20 1.94 -17.2 -0.406    19.37 20.39 01a58970o0476o   524288     23.003190
58970.457152 19.766969      NaN       3     15 o    0     0.92 210.91068 54.31167  1939.41  9639.38 2.65 2.27 -14.9 -0.350    19.16 20.40 01a58970o0487o        0     25.162407
58970.490772 19.609992      NaN      21     12 o    0     0.78 210.91068 54.31167  1924.62  9748.25 2.09 1.87 -19.6 -0.413    19.53 20.75 01a58970o0559o        0     23.497803
58972.419238 19.766969      NaN      -9     15 o    0     1.41 210.91068 54.31167  2803.49  2867.42 2.11 1.85  29.7 -0.450    19.17 19.82 02a58972o0397o        0     25.162407
58972.422918 19.419021      NaN      25     14 o    0     1.26 210.91068 54.31167  2782.97  2828.28 2.14 1.84  32.5 -0.444    19.18 19.83 02a58972o0405o        0     24.579397
58972.430713 19.436675      NaN      15     17 o    0     0.90 210.91068 54.31167  2842.81  2902.12 2.18 1.87  29.9 -0.444    19.18 19.84 02a58972o0422o   524288     26.403537
58972.443618 19.696897      NaN      -3     16 o    0     0.70 210.91068 54.31167  2861.76  2782.76 2.05 1.87  26.3 -0.447    19.21 19.82 02a58972o0450o        0     25.771045
58974.424177 19.454622      NaN     -15     20 o    0     0.98 210.91068 54.31167  1975.09  9678.59 2.40 2.07 -20.4 -0.361    18.78 19.36 01a58974o0429o        0     28.427922
58974.427405 19.510313      NaN     -42     19 o    0     1.10 210.91068 54.31167  1994.69  9716.35 1.94 1.74 -19.8 -0.419    19.02 19.36 01a58974o0436o        0     27.733495
58974.434776 19.384550 0.356257      69     21 o    0     0.83 210.91068 54.31167  1934.85  9638.40 1.93 1.73 -31.0 -0.424    19.00 19.36 01a58974o0452o        0     29.140123
58974.469127 19.401649      NaN      -2     21 o    0     1.10 210.91068 54.31167  1925.23  9753.14 2.11 1.86 -22.1 -0.422    18.84 19.34 01a58974o0525o        0     29.140123
58976.411130 19.014394      NaN      -1     30 o    0     1.31 210.91068 54.31167  2797.67  2856.53 2.44 2.01 -58.2 -0.430    18.29 18.61 02a58976o0371o  4194560     36.168311
58976.414787 18.323878      NaN      82     31 o    0     1.06 210.91068 54.31167  2778.12  2817.96 2.36 1.84 -56.1 -0.436    18.34 18.60 02a58976o0379o        0     37.001983
58976.449529 19.051202      NaN     -19     29 o    0     1.44 210.91068 54.31167  2835.91  2891.77 2.11 1.83 -56.6 -0.449    18.37 18.50 02a58976o0454o        0     35.343270
58976.477731 19.014394      NaN     -10     30 o    0     1.22 210.91068 54.31167  2852.27  2770.76 2.12 1.93 -48.5 -0.439    18.30 18.44 02a58976o0514o        0     36.168311
58978.421878 19.631075      NaN       5     17 o    0     1.02 210.91068 54.31167  5009.13  1936.83 2.09 1.74  -4.6 -0.423    19.16 19.54 01a58978o0280o        0     26.403537
