         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57838.492735 19.302877 0.346177   73.0  22.0   c  0.0   1.21 210.89573 54.31529  1508.63 10403.19 4.33 4.18  26.1 -0.383    19.04 21.20 02a57838o0455c  3.136364   528384
57838.494486 19.334813      NaN    5.0  22.0   c  0.0   0.96 210.89573 54.31529  9002.55    85.60 4.02 3.88  39.2 -0.447    19.06 21.21 02a57838o0458c  0.045455   524288
57838.495005 19.401649      NaN    2.0  21.0   c  0.0   1.21 210.89573 54.31529 10366.44  9897.86 4.46 4.09  80.9 -0.413    19.01 21.18 02a57838o0459c -0.095238  4194560
57838.505700 19.226921      NaN   15.0  21.0   c  0.0   1.07 210.89573 54.31529 10294.97  9822.66 4.42 4.10  82.0 -0.402    19.02 21.17 02a57838o0479c  0.523810   524288
57838.524714 19.510313      NaN  -20.0  19.0   c  0.0   1.00 210.89573 54.31529   205.15   511.09 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c -1.263158   524288
57838.528687 19.197966      NaN   11.0  23.0   c  0.0   0.98 210.89573 54.31529  1557.56 10318.21 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c  0.304348  4194560
57838.541835 19.142275      NaN   21.0  21.0   c  0.0   1.10 210.89573 54.31529  1529.77 10380.73 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0.809524   524288
57838.542881 19.401649      NaN  -23.0  21.0   c  0.0   0.96 210.89573 54.31529   171.69   566.64 4.09 3.98 -87.8 -0.398    19.06 21.09 02a57838o0549c -1.285714        0
57842.515338 19.256669      NaN  -27.0  24.0   c  0.0   0.87 210.89573 54.31529  3852.67  6732.00 4.04 3.91  55.3 -0.397    18.98 21.04 02a57842o0427c -1.291667   524288
57842.526432 19.014394      NaN   28.0  22.0   c  0.0   0.99 210.89573 54.31529  3895.83  6807.68 4.26 4.09  67.2 -0.387    18.93 21.04 02a57842o0448c  1.090909        0
57842.544005 19.351140      NaN   10.0  20.0   c  0.0   1.11 210.89573 54.31529  3916.90  6687.46 4.12 3.96  75.6 -0.378    18.94 20.97 02a57842o0481c  0.300000        0
57862.478560 19.510313      NaN  -28.0  19.0   c  0.0   1.03 210.89573 54.31529  3545.01  6963.70 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c -1.684211        0
57862.500554 19.038793      NaN   23.0  23.0   c  0.0   0.92 210.89573 54.31529  3522.11  6923.74 3.78 3.66  86.7 -0.403    18.76 20.25 02a57862o0570c  0.826087        0
57862.510937 19.226921      NaN   15.0  21.0   c  0.0   1.09 210.89573 54.31529  3578.97  6999.44 3.72 3.61  84.9 -0.412    18.74 20.17 02a57862o0591c  0.523810   524288
57862.522570 19.256669      NaN    0.0  24.0   c  0.0   0.81 210.89573 54.31529  3602.93  6881.00 3.74 3.65  72.2 -0.401    18.68 20.07 02a57862o0615c -0.166667        0
57862.530436 19.384550      NaN    5.0  21.0   c  0.0   1.45 210.89573 54.31529  3569.83  6939.90 3.69 3.59  76.3 -0.414    18.67 20.02 02a57862o0631c  0.047619   524288
57870.492158 20.103715      NaN    7.0  10.0   c  0.0   1.62 210.89573 54.31529  1917.41  8607.29 2.43 2.27   7.6 -0.466    19.53 20.68 02a57870o0440c  0.300000        0
57870.509600 20.039830      NaN    6.0  11.0   c  0.0   1.09 210.89573 54.31529  1894.23  8569.34 2.45 2.28   5.7 -0.462    19.48 20.63 02a57870o0473c  0.181818        0
57870.517991 20.207197      NaN   -1.0  10.0   c  0.0   1.33 210.89573 54.31529  1949.49  8641.34 2.46 2.31   7.1 -0.468    19.46 20.60 02a57870o0489c -0.500000        0
