         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57798.555288 18.990530      NaN     6.0    30.0   o  0.0   1.39 210.92564 54.31529  6993.92   852.67 3.58 3.44 -77.2 -0.466    18.84 19.86 02a57798o0692o   0.066667        0
57798.561715 18.005163      NaN   -50.0    76.0   o  0.0   1.77 210.92564 54.31529  3350.93  8188.53 4.06 3.63  84.2 -0.919    18.65 20.07 01a57798o0648o  -0.710526   524288
57798.568326 19.089302      NaN  -161.0    28.0   o  0.0   1.72 210.92564 54.31529  6972.26   974.18 3.57 3.44 -76.6 -0.461    18.86 19.91 02a57798o0716o  -5.892857   528384
57798.574354 17.833722      NaN    43.0    76.0   o  0.0   1.53 210.92564 54.31529  3338.07  8147.65 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o   0.513158   524288
57798.581167 18.978793      NaN   -16.0    31.0   o  0.0   1.14 210.92564 54.31529  7015.76   915.51 3.58 3.48 -82.6 -0.458    18.87 19.91 02a57798o0740o  -0.645161        0
57798.589598 17.668099      NaN    60.0    85.0   o  0.0   1.28 210.92564 54.31529  3392.85  8221.01 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o   0.658824   524288
57798.604751 18.063866      NaN   -47.0    72.0   o  0.0   2.09 210.92564 54.31529  3401.03  8100.77 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  -0.708333   524288
57798.618994 17.533643      NaN   134.0    74.0   o  0.0   2.22 210.92564 54.31529  3358.50  8157.32 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o   1.756757  4195328
57801.672938 16.057406      NaN  -218.0   457.0   o  0.0   1.15 210.92564 54.31529  6388.47  3034.15 3.60 3.56   5.9 -0.803    16.85 18.00 01a57801o0797o  -0.485777 12584962
57802.557770 19.212347      NaN     7.0    24.0   o  0.0   1.61 210.92564 54.31529  7861.77  9750.03 3.27 2.97 -41.3 -0.448    19.13 20.45 02a57802o0613o   0.125000        0
