         MJD         m       dm     uJy    duJy   F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57766.600816 18.474346      NaN    11.0    39.0   o  0.0   1.44 210.91688 54.3204  8285.65  2337.56 3.55 3.17  89.2 -0.479    18.53 19.25 02a57766o0741o   0.794872   524288
57766.614587 18.757738      NaN   -61.0    38.0   o  0.0   1.37 210.91688 54.3204  8230.61  2263.67 3.55 3.25  85.2 -0.471    18.54 19.28 02a57766o0765o  -1.078947   524288
57766.628115 18.550302      NaN    10.0    36.0   o  0.0   1.43 210.91688 54.3204  8215.96  2382.83 3.61 3.29  86.6 -0.469    18.55 19.32 02a57766o0789o   0.833333        0
57766.640067 18.445391      NaN    18.0    38.0   o  0.0   1.35 210.91688 54.3204  8251.10  2324.92 3.58 3.27  86.5 -0.477    18.57 19.35 02a57766o0811o   1.000000   524288
57774.572690 19.271854      NaN   -12.0    21.0   o  0.0   1.37 210.91688 54.3204  7909.25  3245.59 3.68 3.41  87.3 -0.423    19.28 20.84 02a57774o0747o   0.380952   524288
57774.585373 18.990530      NaN    12.0    20.0   o  0.0   1.53 210.91688 54.3204  7931.64  3284.98 3.62 3.31  87.5 -0.433    19.32 20.87 02a57774o0771o   1.600000        0
57774.598083 19.401649      NaN   -21.0    21.0   o  0.0   1.63 210.91688 54.3204  7876.39  3211.25 3.58 3.29  88.6 -0.439    19.33 20.88 02a57774o0795o  -0.047619        0
57774.610853 19.454622      NaN   -23.0    20.0   o  0.0   1.41 210.91688 54.3204  7855.96  3332.39 3.55 3.24  89.9 -0.440    19.34 20.89 02a57774o0819o  -0.150000   524288
57774.623493 19.454622      NaN   -25.0    20.0   o  0.0   1.53 210.91688 54.3204  7899.83  3273.30 3.56 3.26  86.5 -0.443    19.35 20.90 02a57774o0843o  -0.250000        0
57794.512274 18.009935      NaN    69.0    46.0   o  0.0   1.19 210.91688 54.3204  9413.81  1032.90 3.62 3.24  83.3 -0.482    18.37 19.00 02a57794o0591o   1.934783        0
57794.523666 18.147425      NaN    42.0    46.0   o  0.0   1.52 210.91688 54.3204   195.75   950.56 3.98 3.73 -89.2 -0.429    18.35 19.00 02a57794o0611o   1.347826        0
57794.525313 18.356290      NaN   -11.0    52.0   o  0.0   1.04 210.91688 54.3204  9424.24  1072.94 3.68 3.32  82.1 -0.491    18.34 19.00 02a57794o0614o   0.173077        0
57794.536683 17.963129      NaN    34.0    61.0   o  0.0   1.08 210.91688 54.3204   217.92   992.12 3.94 3.66  88.4 -0.443    18.20 18.84 02a57794o0634o   0.885246        0
57794.538476 16.718153      NaN   156.0   190.0   o  0.0   1.25 210.91688 54.3204  9365.28   999.58 3.60 3.25  85.8 -0.547    16.86 16.79 02a57794o0637o   0.926316  4196354
57794.542087 17.334149      NaN   163.0    80.0   o  0.0   0.93 210.91688 54.3204  2491.86   524.19 3.93 3.81 -70.2 -0.670    18.26 19.26 01a57794o0644o   2.287500        0
57794.544733 17.425126      NaN   126.0    81.0   o  0.0   1.33 210.91688 54.3204  3680.94 10316.46 3.45 3.36  -2.8 -0.707    18.31 19.30 01a57794o0649o   1.802469   524288
57794.549409 18.376212      NaN   -53.0    54.0   o  0.0   1.36 210.91688 54.3204   156.18   908.67 3.95 3.63  89.9 -0.405    18.14 18.77 02a57794o0657o  -0.611111        0
57794.551239 17.571303      NaN    14.0   102.0   o  0.0   0.88 210.91688 54.3204  9352.99  1120.50 3.66 3.25  85.7 -0.479    17.67 18.01 02a57794o0660o   0.333333        0
